country_name,country_code,series_name,series_code,year_column,value,year,indicator_category,education_level,gender,metric_unit,available_year_count,missing_year_count,first_year_with_value,latest_year_with_value,first_value,latest_value,change_since_first,pct_change_since_first,trend_direction,previous_value,yoy_change,yoy_change_pct,is_value_available,is_latest_year_with_value,decade,period_5y
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2014 [YR2014],41026.5084247957,2014,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,44003.0644273461,-2976.556002550402,-6.764428889867485,True,False,2010s,2011-2015
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015 [YR2015],30625.1287744656,2015,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,41026.5084247957,-10401.379650330098,-25.352826866552668,True,False,2010s,2011-2015
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016 [YR2016],26663.2972950602,2016,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,30625.1287744656,-3961.831479405399,-12.936538189216256,True,False,2010s,2016-2020
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2017 [YR2017],28024.3824580252,2017,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,26663.2972950602,1361.0851629649987,5.104714349103257,True,False,2010s,2016-2020
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2018 [YR2018],30988.1190267227,2018,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,28024.3824580252,2963.736568697499,10.575564236380842,True,False,2010s,2016-2020
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019 [YR2019],30426.5730656528,2019,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,30988.1190267227,-561.5459610698999,-1.8121330971578145,True,False,2010s,2016-2020
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020 [YR2020],26834.3592233943,2020,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,30426.5730656528,-3592.2138422584976,-11.806172961073909,True,False,2020s,2016-2020
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2021 [YR2021],31006.9636289785,2021,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,26834.3592233943,4172.604405584199,15.549484043377143,True,False,2020s,2021-2025
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2022 [YR2022],36632.9280952155,2022,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,31006.9636289785,5625.964466237001,18.1441966828996,True,False,2020s,2021-2025
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2023 [YR2023],32890.5491812019,2023,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,36632.9280952155,-3742.3789140136,-10.2158880237105,True,False,2020s,2021-2025
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2024 [YR2024],33153.4738913513,2024,economy,not_applicable,total,current_usd,24,0,2001,2024,18287.8272281914,33153.4738913513,14865.6466631599,81.28711233800331,up,32890.5491812019,262.92471014939656,0.799392885478687,True,True,2020s,2021-2025
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2001 [YR2001],92.6699981689453,2001,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,92.6699981689453,0.0,0.0,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2002 [YR2002],93.01199798583984,2002,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,92.6699981689453,0.3419998168945284,0.3690512826719103,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2003 [YR2003],93.35399780273436,2003,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,93.01199798583984,0.3419998168945284,0.3676943021335748,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2004 [YR2004],93.69599761962888,2004,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,93.35399780273436,0.3419998168945284,0.3663472641173929,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2005 [YR2005],94.0379974365234,2005,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,93.69599761962888,0.3419998168945284,0.3650100597497464,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2006 [YR2006],94.37999725341794,2006,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,94.0379974365234,0.3419998168945284,0.3636825817408348,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2007 [YR2007],94.72199707031248,2007,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,94.37999725341794,0.3419998168945426,0.362364724355994,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2008 [YR2008],95.063996887207,2008,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,94.72199707031248,0.3419998168945284,0.3610563833875469,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2009 [YR2009],95.40599670410154,2009,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,95.063996887207,0.3419998168945284,0.359757456127486,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2010 [YR2010],95.74799652099608,2010,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,95.40599670410154,0.3419998168945284,0.3584678413404444,True,False,2010s,2006-2010
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2011 [YR2011],96.0899963378906,2011,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,95.74799652099608,0.3419998168945284,0.3571874392374707,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2012 [YR2012],96.0899963378906,2012,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2013 [YR2013],96.0899963378906,2013,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2014 [YR2014],96.0899963378906,2014,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2015 [YR2015],96.0899963378906,2015,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2016 [YR2016],96.0899963378906,2016,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2017 [YR2017],96.0899963378906,2017,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2018 [YR2018],96.0899963378906,2018,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2019 [YR2019],96.0899963378906,2019,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2020 [YR2020],96.0899963378906,2020,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2020s,2016-2020
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2021 [YR2021],96.0899963378906,2021,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2022 [YR2022],96.0899963378906,2022,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2023 [YR2023],96.0899963378906,2023,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,2024 [YR2024],96.0899963378906,2024,literacy,adult,total,percent,2,22,2001,2024,92.6699981689453,96.0899963378906,3.4199981689452983,3.690512826719118,up,96.0899963378906,0.0,0.0,True,True,2020s,2021-2025
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2001 [YR2001],0.977370023727417,2001,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.977370023727417,0.0,0.0,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2002 [YR2002],0.973049998283386,2002,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.977370023727417,-0.0043200254440309,-0.4420051095444497,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2003 [YR2003],0.97886997461319,2003,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.973049998283386,0.005819976329804,0.598116884031795,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2004 [YR2004],0.972670018672943,2004,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.97886997461319,-0.006199955940247,-0.6333789063963269,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2005 [YR2005],0.972459971904755,2005,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.972670018672943,-0.000210046768188,-0.0215948640500514,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2006 [YR2006],0.978129982948303,2006,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.972459971904755,0.005670011043548,0.5830585532936838,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2007 [YR2007],0.982819974422455,2007,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.978129982948303,0.0046899914741519,0.4794855035539611,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2008 [YR2008],0.987770020961761,2008,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.982819974422455,0.004950046539306,0.50365750270948,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2009 [YR2009],0.99329000711441,2009,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.987770020961761,0.0055199861526489,0.5588331327644755,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2010 [YR2010],1.00109994411469,2010,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.99329000711441,0.0078099370002799,0.7862695632032485,True,False,2010s,2006-2010
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2011 [YR2011],0.998149991035461,2011,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.00109994411469,-0.0029499530792289,-0.2946711860859922,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2012 [YR2012],1.0095499753952,2012,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.998149991035461,0.0113999843597389,1.1421113522139967,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2013 [YR2013],1.01909005641937,2013,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.0095499753952,0.0095400810241699,0.9449835329286544,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2014 [YR2014],1.01016998291016,2014,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01909005641937,-0.0089200735092098,-0.8752978652888684,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2015 [YR2015],0.998702049255371,2015,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01016998291016,-0.011467933654789,-1.1352479135988094,True,False,2010s,2011-2015
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2016 [YR2016],1.01419997215271,2016,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,0.998702049255371,0.0154979228973389,1.551806458081685,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2017 [YR2017],1.01496005058289,2017,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01419997215271,0.00076007843018,0.0749436453411333,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2018 [YR2018],1.01620995998383,2018,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01496005058289,0.0012499094009399,0.1231486303546745,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2019 [YR2019],1.02144002914429,2019,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01620995998383,0.00523006916046,0.5146642294810134,True,False,2010s,2016-2020
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2020 [YR2020],1.01873004436493,2020,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.02144002914429,-0.0027099847793599,-0.2653102191060785,True,False,2020s,2016-2020
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2021 [YR2021],1.01873004436493,2021,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01873004436493,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2022 [YR2022],1.01873004436493,2022,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01873004436493,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2023 [YR2023],1.01873004436493,2023,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01873004436493,0.0,0.0,True,False,2020s,2021-2025
Brunei Darussalam,BRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2024 [YR2024],1.01873004436493,2024,enrollment,primary_secondary,total,index,20,4,2001,2024,0.977370023727417,1.01873004436493,0.041360020637513,4.231766847092108,up,1.01873004436493,0.0,0.0,True,True,2020s,2021-2025
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2001 [YR2001],122.554916381836,2001,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,122.554916381836,0.0,0.0,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2002 [YR2002],119.12052154541,2002,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,122.554916381836,-3.4343948364259944,-2.802331344852527,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2003 [YR2003],121.753967285156,2003,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,119.12052154541,2.6334457397459943,2.210740605884685,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2004 [YR2004],115.231391906738,2004,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,121.753967285156,-6.522575378417997,-5.357176873868665,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2005 [YR2005],113.22477722168,2005,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,115.231391906738,-2.006614685057997,-1.741378500992196,True,False,2000s,2001-2005
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2006 [YR2006],115.946067810059,2006,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,113.22477722168,2.7212905883790057,2.4034408856032083,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2007 [YR2007],118.802337646484,2007,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,115.946067810059,2.856269836425,2.4634469200836504,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2008 [YR2008],115.731391906738,2008,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,118.802337646484,-3.0709457397460085,-2.5849202975147803,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2009 [YR2009],110.637649536133,2009,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,115.731391906738,-5.093742370605,-4.401348922433929,True,False,2000s,2006-2010
Brunei Darussalam,BRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2010 [YR2010],111.762081784387,2010,completion,primary,total,percent,22,2,2001,2024,122.554916381836,99.3799153055051,-23.1750010763309,-18.909890978282853,down,110.637649536133,1.1244322482539957,1.0163197184397603,True,False,2010s,2006-2010
